Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2024-11-21 12:10,Long Exit,2667.5,37,98823.3,-1406,-0.14,1961,0.20,-1332,-0.13,-1406,-0.14
1,Entry long,2024-11-21 10:10,Long,2670.9,37,98823.3,-1406,-0.14,1961,0.20,-1332,-0.13,-1406,-0.14
2,Exit long,2024-11-21 15:45,Long Exit,2669.1,37,98649.4,925,0.09,2886,0.29,-999,-0.10,-481,-0.05
2,Entry long,2024-11-21 13:00,Long,2666.2,37,98649.4,925,0.09,2886,0.29,-999,-0.10,-481,-0.05
3,Exit long,2024-11-21 21:00,EOD Close 21:00 UTC,2673.8,37,98690.1,2257,0.23,3256,0.33,-1221,-0.12,1776,0.18
3,Entry long,2024-11-21 16:45,Long,2667.3,37,98690.1,2257,0.23,3256,0.33,-1221,-0.12,1776,0.18
4,Exit long,2024-11-22 05:30,Long Exit,2687.6,37,99097.1,3293,0.33,6105,0.62,-370,-0.04,5069,0.51
4,Entry long,2024-11-22 01:00,Long,2678.3,37,99097.1,3293,0.33,6105,0.62,-370,-0.04,5069,0.51
5,Exit long,2024-11-22 09:10,Long Exit,2698.6,37,99900,-666,-0.07,1036,0.10,-1332,-0.13,4403,0.44
5,Entry long,2024-11-22 07:45,Long,2700,37,99900,-666,-0.07,1036,0.10,-1332,-0.13,4403,0.44
6,Exit long,2024-11-22 09:45,Long Exit,2706.2,37,100018.4,962,0.10,2368,0.24,-111,-0.01,5365,0.54
6,Entry long,2024-11-22 09:30,Long,2703.2,37,100018.4,962,0.10,2368,0.24,-111,-0.01,5365,0.54
7,Exit long,2024-11-22 11:35,Long Exit,2700.7,37,100066.5,-1554,-0.16,74,0.01,-1776,-0.18,3811,0.38
7,Entry long,2024-11-22 11:30,Long,2704.5,37,100066.5,-1554,-0.16,74,0.01,-1776,-0.18,3811,0.38
8,Exit long,2024-11-22 14:00,Long Exit,2694,37,100088.7,-4255,-0.43,703,0.07,-5254,-0.52,-444,-0.04
8,Entry long,2024-11-22 11:40,Long,2705.1,37,100088.7,-4255,-0.43,703,0.07,-5254,-0.52,-444,-0.04
9,Exit long,2024-11-25 00:20,Long Exit,2718.3,36,97758,864,0.09,2736,0.28,-1116,-0.11,420,0.04
9,Entry long,2024-11-24 23:05,Long,2715.5,36,97758,864,0.09,2736,0.28,-1116,-0.11,420,0.04
10,Exit short,2024-11-25 01:10,Margin call,2706.1,1,2702.4,-41,-0.15,6,0.02,-39,-0.14,307,0.03
10,Entry short,2024-11-25 01:05,Short,2702.4,1,2702.4,-41,-0.15,6,0.02,-39,-0.14,307,0.03
11,Exit short,2024-11-25 01:15,Short Exit,2706.9,36,97286.4,-1764,-0.18,216,0.02,-1692,-0.17,-1385,-0.14
11,Entry short,2024-11-25 01:05,Short,2702.4,36,97286.4,-1764,-0.18,216,0.02,-1692,-0.17,-1385,-0.14
12,Exit short,2024-11-25 01:20,Short Exit,2704.9,36,97459.2,684,0.07,1440,0.15,0,0.00,-701,-0.07
12,Entry short,2024-11-25 01:15,Short,2707.2,36,97459.2,684,0.07,1440,0.15,0,0.00,-701,-0.07
13,Exit short,2024-11-25 01:35,Margin call,2701.2,1,2698.2,-34,-0.13,4,0.01,-32,-0.12,-807,-0.08
13,Entry short,2024-11-25 01:30,Short,2698.2,1,2698.2,-34,-0.13,4,0.01,-32,-0.12,-807,-0.08
14,Exit short,2024-11-25 02:00,Short Exit,2704.2,36,97135.2,-2304,-0.24,144,0.01,-2232,-0.23,-3039,-0.30
14,Entry short,2024-11-25 01:30,Short,2698.2,36,97135.2,-2304,-0.24,144,0.01,-2232,-0.23,-3039,-0.30
15,Exit short,2024-11-25 03:35,Short Exit,2673.4,36,97077.6,8208,0.85,12744,1.31,-1044,-0.11,5169,0.52
15,Entry short,2024-11-25 02:45,Short,2696.6,36,97077.6,8208,0.85,12744,1.31,-1044,-0.11,5169,0.52
16,Exit short,2024-11-25 06:05,Short Exit,2667.7,37,98793.7,740,0.07,3700,0.37,-777,-0.08,5909,0.59
16,Entry short,2024-11-25 05:30,Short,2670.1,37,98793.7,740,0.07,3700,0.37,-777,-0.08,5909,0.59
17,Exit short,2024-11-25 13:05,Short Exit,2684.2,37,99234,-962,-0.10,259,0.03,-1258,-0.13,4947,0.49
17,Entry short,2024-11-25 13:00,Short,2682,37,99234,-962,-0.10,259,0.03,-1258,-0.13,4947,0.49
18,Exit long,2024-11-25 13:30,Long Exit,2685.5,37,99378.3,-296,-0.03,1258,0.13,-925,-0.09,4651,0.47
18,Entry long,2024-11-25 13:10,Long,2685.9,37,99378.3,-296,-0.03,1258,0.13,-925,-0.09,4651,0.47
19,Exit short,2024-11-25 14:45,Short Exit,2643.1,37,98971.3,11618,1.17,14874,1.50,-444,-0.04,16269,1.63
19,Entry short,2024-11-25 14:00,Short,2674.9,37,98971.3,11618,1.17,14874,1.50,-444,-0.04,16269,1.63
20,Exit short,2024-11-25 18:30,Short Exit,2621.8,38,99636,-76,-0.01,1938,0.19,-190,-0.02,16193,1.62
20,Entry short,2024-11-25 18:15,Short,2622,38,99636,-76,-0.01,1938,0.19,-190,-0.02,16193,1.62
21,Exit short,2024-11-25 23:55,Short Exit,2610.4,38,99582.8,3724,0.37,5700,0.57,-684,-0.07,19917,1.99
21,Entry short,2024-11-25 23:35,Short,2620.6,38,99582.8,3724,0.37,5700,0.57,-684,-0.07,19917,1.99
22,Exit short,2024-11-26 01:30,Short Exit,2629.7,38,99757.6,-1862,-0.19,342,0.03,-1786,-0.18,18055,1.81
22,Entry short,2024-11-26 01:10,Short,2625.2,38,99757.6,-1862,-0.19,342,0.03,-1786,-0.18,18055,1.81
23,Exit short,2024-11-26 03:05,Short Exit,2628.2,38,99765.2,-1216,-0.12,0,0.00,-1368,-0.14,16839,1.68
23,Entry short,2024-11-26 03:00,Short,2625.4,38,99765.2,-1216,-0.12,0,0.00,-1368,-0.14,16839,1.68
24,Exit short,2024-11-26 05:35,Short Exit,2622.2,38,99643.6,-152,-0.02,1596,0.16,-988,-0.10,16687,1.67
24,Entry short,2024-11-26 05:10,Short,2622.2,38,99643.6,-152,-0.02,1596,0.16,-988,-0.10,16687,1.67
25,Exit short,2024-11-26 09:05,Short Exit,2616.6,38,99419.4,-266,-0.03,1976,0.20,-950,-0.10,16421,1.64
25,Entry short,2024-11-26 07:25,Short,2616.3,38,99419.4,-266,-0.03,1976,0.20,-950,-0.10,16421,1.64
26,Exit long,2024-11-26 11:10,Long Exit,2628.8,38,100027.4,-1482,-0.15,494,0.05,-1406,-0.14,14939,1.49
26,Entry long,2024-11-26 10:30,Long,2632.3,38,100027.4,-1482,-0.15,494,0.05,-1406,-0.14,14939,1.49
27,Exit long,2024-11-26 13:15,Long Exit,2639,38,100054,2128,0.21,3610,0.36,-1330,-0.13,17067,1.71
27,Entry long,2024-11-26 11:30,Long,2633,38,100054,2128,0.21,3610,0.36,-1330,-0.13,17067,1.71
28,Exit long,2024-11-26 13:45,Long Exit,2629.9,38,100076.8,-1558,-0.16,266,0.03,-1482,-0.15,15509,1.55
28,Entry long,2024-11-26 13:30,Long,2633.6,38,100076.8,-1558,-0.16,266,0.03,-1482,-0.15,15509,1.55
29,Exit short,2024-11-26 13:55,Short Exit,2629.5,38,99833.6,-1026,-0.10,1102,0.11,-1064,-0.11,14483,1.45
29,Entry short,2024-11-26 13:45,Short,2627.2,38,99833.6,-1026,-0.10,1102,0.11,-1064,-0.11,14483,1.45
30,Exit short,2024-11-26 15:00,Short Exit,2624.2,38,99723.4,-114,-0.01,2774,0.28,-1140,-0.11,14369,1.44
30,Entry short,2024-11-26 14:30,Short,2624.3,38,99723.4,-114,-0.01,2774,0.28,-1140,-0.11,14369,1.44
31,Exit short,2024-11-26 18:50,Short Exit,2625.1,38,99647.4,-1216,-0.12,912,0.09,-1140,-0.11,13153,1.32
31,Entry short,2024-11-26 18:00,Short,2622.3,38,99647.4,-1216,-0.12,912,0.09,-1140,-0.11,13153,1.32
32,Exit long,2024-11-27 01:45,Long Exit,2654.3,38,100973.6,-1254,-0.12,266,0.03,-1178,-0.12,11899,1.19
32,Entry long,2024-11-27 01:20,Long,2657.2,38,100973.6,-1254,-0.12,266,0.03,-1178,-0.12,11899,1.19
33,Exit long,2024-11-27 06:05,Long Exit,2665.3,37,98704.9,-1036,-0.10,1184,0.12,-962,-0.10,10863,1.09
33,Entry long,2024-11-27 05:30,Long,2667.7,37,98704.9,-1036,-0.10,1184,0.12,-962,-0.10,10863,1.09
34,Exit long,2024-11-27 11:10,Long Exit,2670.4,37,98949.1,-1591,-0.16,1702,0.17,-1517,-0.15,9272,0.93
34,Entry long,2024-11-27 08:15,Long,2674.3,37,98949.1,-1591,-0.16,1702,0.17,-1517,-0.15,9272,0.93
35,Exit long,2024-11-27 13:05,Long Exit,2674.3,37,99071.2,-1369,-0.14,0,0.00,-1480,-0.15,7903,0.79
35,Entry long,2024-11-27 13:00,Long,2677.6,37,99071.2,-1369,-0.14,0,0.00,-1480,-0.15,7903,0.79
36,Exit long,2024-11-27 14:00,Long Exit,2679.5,37,99067.5,592,0.06,2072,0.21,-1480,-0.15,8495,0.85
36,Entry long,2024-11-27 13:30,Long,2677.5,37,99067.5,592,0.06,2072,0.21,-1480,-0.15,8495,0.85
37,Exit long,2024-11-27 15:10,Long Exit,2664.5,37,98727.1,-1554,-0.16,148,0.01,-1591,-0.16,6941,0.69
37,Entry long,2024-11-27 15:05,Long,2668.3,37,98727.1,-1554,-0.16,148,0.01,-1591,-0.16,6941,0.69
38,Exit long,2024-11-27 15:30,Long Exit,2666.5,37,98630.9,148,0.02,1628,0.17,-370,-0.04,7089,0.71
38,Entry long,2024-11-27 15:15,Long,2665.7,37,98630.9,148,0.02,1628,0.17,-370,-0.04,7089,0.71
39,Exit short,2024-11-27 15:45,Short Exit,2667.4,37,98538.4,-1702,-0.17,0,0.00,-1628,-0.17,5387,0.54
39,Entry short,2024-11-27 15:30,Short,2663.2,37,98538.4,-1702,-0.17,0,0.00,-1628,-0.17,5387,0.54
40,Exit short,2024-11-27 17:10,Short Exit,2664.8,37,98531,-814,-0.08,0,0.00,-814,-0.08,4573,0.46
40,Entry short,2024-11-27 17:00,Short,2663,37,98531,-814,-0.08,0,0.00,-814,-0.08,4573,0.46
41,Exit short,2024-11-28 01:50,Short Exit,2650.7,37,98297.9,2072,0.21,4551,0.46,-148,-0.02,6645,0.66
41,Entry short,2024-11-28 01:00,Short,2656.7,37,98297.9,2072,0.21,4551,0.46,-148,-0.02,6645,0.66
42,Exit long,2024-11-28 08:55,Long Exit,2668,37,98486.6,2146,0.22,3145,0.32,-1332,-0.14,8791,0.88
42,Entry long,2024-11-28 06:40,Long,2661.8,37,98486.6,2146,0.22,3145,0.32,-1332,-0.14,8791,0.88
43,Exit long,2024-11-28 12:25,Long Exit,2667.4,37,98760.4,-814,-0.08,1517,0.15,-740,-0.07,7977,0.80
43,Entry long,2024-11-28 09:10,Long,2669.2,37,98760.4,-814,-0.08,1517,0.15,-740,-0.07,7977,0.80
44,Exit long,2024-11-28 15:20,Long Exit,2664.4,37,98653.1,-851,-0.09,111,0.01,-777,-0.08,7126,0.71
44,Entry long,2024-11-28 15:00,Long,2666.3,37,98653.1,-851,-0.09,111,0.01,-777,-0.08,7126,0.71
45,Exit short,2024-11-28 15:45,Short Exit,2663.4,37,98464.4,-962,-0.10,148,0.02,-888,-0.09,6164,0.62
45,Entry short,2024-11-28 15:30,Short,2661.2,37,98464.4,-962,-0.10,148,0.02,-888,-0.09,6164,0.62
46,Exit long,2024-11-29 02:40,Long Exit,2681,37,98608.7,5735,0.58,7992,0.81,-259,-0.03,11899,1.19
46,Entry long,2024-11-29 01:10,Long,2665.1,37,98608.7,5735,0.58,7992,0.81,-259,-0.03,11899,1.19
47,Exit long,2024-11-29 06:15,Long Exit,2686.5,37,99489.3,-1036,-0.10,518,0.05,-962,-0.10,10863,1.09
47,Entry long,2024-11-29 06:05,Long,2688.9,37,99489.3,-1036,-0.10,518,0.05,-962,-0.10,10863,1.09
48,Exit long,2024-11-29 11:55,Long Exit,2683.9,37,99411.6,-1221,-0.12,1036,0.10,-1147,-0.12,9642,0.96
48,Entry long,2024-11-29 09:45,Long,2686.8,37,99411.6,-1221,-0.12,1036,0.10,-1147,-0.12,9642,0.96
49,Exit long,2024-11-29 12:40,Long Exit,2683.7,37,99459.7,-1776,-0.18,37,0.00,-1702,-0.17,7866,0.79
49,Entry long,2024-11-29 12:20,Long,2688.1,37,99459.7,-1776,-0.18,37,0.00,-1702,-0.17,7866,0.79
50,Exit long,2024-11-29 13:15,Long Exit,2681.8,37,99330.2,-1184,-0.12,333,0.03,-1110,-0.11,6682,0.67
50,Entry long,2024-11-29 13:00,Long,2684.6,37,99330.2,-1184,-0.12,333,0.03,-1110,-0.11,6682,0.67
51,Exit long,2024-11-29 13:35,Long Exit,2681.9,37,99359.8,-1443,-0.15,518,0.05,-1369,-0.14,5239,0.52
51,Entry long,2024-11-29 13:20,Long,2685.4,37,99359.8,-1443,-0.15,518,0.05,-1369,-0.14,5239,0.52
52,Exit long,2024-11-29 14:45,Long Exit,2678.2,37,99219.2,-1406,-0.14,518,0.05,-1332,-0.13,3833,0.38
52,Entry long,2024-11-29 14:30,Long,2681.6,37,99219.2,-1406,-0.14,518,0.05,-1332,-0.13,3833,0.38
53,Exit short,2024-11-29 15:10,Short Exit,2677.9,37,99034.2,-629,-0.06,518,0.05,-555,-0.06,3204,0.32
53,Entry short,2024-11-29 15:00,Short,2676.6,37,99034.2,-629,-0.06,518,0.05,-555,-0.06,3204,0.32
54,Exit short,2024-12-02 01:30,Short Exit,2651.6,37,98845.5,7215,0.73,9620,0.97,-666,-0.07,10419,1.04
54,Entry short,2024-12-01 23:00,Short,2671.5,37,98845.5,7215,0.73,9620,0.97,-666,-0.07,10419,1.04
55,Exit short,2024-12-02 06:50,Short Exit,2650.1,38,100677.2,-418,-0.04,1824,0.18,-1786,-0.18,10001,1.00
55,Entry short,2024-12-02 02:55,Short,2649.4,38,100677.2,-418,-0.04,1824,0.18,-1786,-0.18,10001,1.00
56,Exit short,2024-12-02 08:10,Short Exit,2652.7,38,100700,-1178,-0.12,0,0.00,-1140,-0.11,8823,0.88
56,Entry short,2024-12-02 08:00,Short,2650,38,100700,-1178,-0.12,0,0.00,-1140,-0.11,8823,0.88
57,Exit long,2024-12-02 11:25,Long Exit,2662.7,37,98616.1,-1110,-0.11,481,0.05,-1036,-0.11,7713,0.77
57,Entry long,2024-12-02 11:15,Long,2665.3,37,98616.1,-1110,-0.11,481,0.05,-1036,-0.11,7713,0.77
58,Exit long,2024-12-02 13:00,Long Exit,2659.9,37,98653.1,-2516,-0.26,999,0.10,-2442,-0.25,5197,0.52
58,Entry long,2024-12-02 11:30,Long,2666.3,37,98653.1,-2516,-0.26,999,0.10,-2442,-0.25,5197,0.52
59,Exit long,2024-12-02 14:15,Long Exit,2671.2,37,98797.4,222,0.02,1739,0.18,-1554,-0.16,5419,0.54
59,Entry long,2024-12-02 13:20,Long,2670.2,37,98797.4,222,0.02,1739,0.18,-1554,-0.16,5419,0.54
60,Exit long,2024-12-02 14:40,Long Exit,2668.4,37,98867.7,-1517,-0.15,0,0.00,-1443,-0.15,3902,0.39
60,Entry long,2024-12-02 14:30,Long,2672.1,37,98867.7,-1517,-0.15,0,0.00,-1443,-0.15,3902,0.39
61,Exit long,2024-12-02 15:15,Long Exit,2667,37,98727.1,-629,-0.06,111,0.01,-555,-0.06,3273,0.33
61,Entry long,2024-12-02 15:05,Long,2668.3,37,98727.1,-629,-0.06,111,0.01,-555,-0.06,3273,0.33
62,Exit long,2024-12-02 21:00,EOD Close 21:00 UTC,2661.1,37,98579.1,-1332,-0.14,1073,0.11,-1739,-0.18,1941,0.19
62,Entry long,2024-12-02 20:15,Long,2664.3,37,98579.1,-1332,-0.14,1073,0.11,-1739,-0.18,1941,0.19
63,Exit short,2024-12-03 03:30,Short Exit,2663.3,37,98449.6,-1073,-0.11,1406,0.14,-1295,-0.13,868,0.09
63,Entry short,2024-12-03 01:25,Short,2660.8,37,98449.6,-1073,-0.11,1406,0.14,-1295,-0.13,868,0.09
64,Exit long,2024-12-03 07:35,Long Exit,2667.5,37,98834.4,-1517,-0.15,481,0.05,-1443,-0.15,-649,-0.06
64,Entry long,2024-12-03 06:15,Long,2671.2,37,98834.4,-1517,-0.15,481,0.05,-1443,-0.15,-649,-0.06
65,Exit long,2024-12-03 12:15,Long Exit,2663.1,37,98649.4,-1295,-0.13,1665,0.17,-1221,-0.12,-1944,-0.19
65,Entry long,2024-12-03 08:50,Long,2666.2,37,98649.4,-1295,-0.13,1665,0.17,-1221,-0.12,-1944,-0.19
66,Exit short,2024-12-03 12:50,Short Exit,2663.8,37,98457,-1184,-0.12,148,0.02,-1110,-0.11,-3128,-0.31
66,Entry short,2024-12-03 12:20,Short,2661,37,98457,-1184,-0.12,148,0.02,-1110,-0.11,-3128,-0.31
67,Exit long,2024-12-03 14:50,Long Exit,2669.1,37,98667.9,740,0.07,4366,0.44,-333,-0.03,-2388,-0.24
67,Entry long,2024-12-03 13:20,Long,2666.7,37,98667.9,740,0.07,4366,0.44,-333,-0.03,-2388,-0.24
68,Exit short,2024-12-03 15:10,Short Exit,2663.8,37,98568,-74,-0.01,1036,0.11,-444,-0.05,-2462,-0.25
68,Entry short,2024-12-03 15:00,Short,2664,37,98568,-74,-0.01,1036,0.11,-444,-0.05,-2462,-0.25
69,Exit long,2024-12-04 07:40,Long Exit,2664,37,98730.8,-1776,-0.18,1850,0.19,-1702,-0.17,-4238,-0.42
69,Entry long,2024-12-04 02:00,Long,2668.4,37,98730.8,-1776,-0.18,1850,0.19,-1702,-0.17,-4238,-0.42
70,Exit short,2024-12-04 07:45,Short Exit,2664,37,98501.4,-814,-0.08,0,0.00,-740,-0.08,-5052,-0.51
70,Entry short,2024-12-04 07:40,Short,2662.2,37,98501.4,-814,-0.08,0,0.00,-740,-0.08,-5052,-0.51
71,Exit short,2024-12-04 08:45,Short Exit,2662.8,37,98442.2,-962,-0.10,666,0.07,-888,-0.09,-6014,-0.60
71,Entry short,2024-12-04 08:20,Short,2660.6,37,98442.2,-962,-0.10,666,0.07,-888,-0.09,-6014,-0.60
72,Exit short,2024-12-04 13:05,Short Exit,2659,37,98475.5,777,0.08,2701,0.27,-407,-0.04,-5237,-0.52
72,Entry short,2024-12-04 12:45,Short,2661.5,37,98475.5,777,0.08,2701,0.27,-407,-0.04,-5237,-0.52
73,Exit long,2024-12-04 13:40,Long Exit,2665.9,37,98634.6,-111,-0.01,1739,0.18,-518,-0.05,-5348,-0.53
73,Entry long,2024-12-04 13:20,Long,2665.8,37,98634.6,-111,-0.01,1739,0.18,-518,-0.05,-5348,-0.53
74,Exit long,2024-12-04 16:15,Long Exit,2675.5,37,99078.6,-999,-0.10,1517,0.15,-925,-0.09,-6347,-0.63
74,Entry long,2024-12-04 15:25,Long,2677.8,37,99078.6,-999,-0.10,1517,0.15,-925,-0.09,-6347,-0.63
75,Exit long,2024-12-04 21:00,EOD Close 21:00 UTC,2674.5,37,98926.9,148,0.01,2257,0.23,-555,-0.06,-6199,-0.62
75,Entry long,2024-12-04 19:00,Long,2673.7,37,98926.9,148,0.01,2257,0.23,-555,-0.06,-6199,-0.62
76,Exit short,2024-12-05 02:40,Short Exit,2673.5,37,98845.5,-888,-0.09,888,0.09,-814,-0.08,-7087,-0.71
76,Entry short,2024-12-05 01:40,Short,2671.5,37,98845.5,-888,-0.09,888,0.09,-814,-0.08,-7087,-0.71
77,Exit long,2024-12-05 06:35,Long Exit,2672.8,37,99019.4,-1406,-0.14,1369,0.14,-1332,-0.13,-8493,-0.85
77,Entry long,2024-12-05 05:30,Long,2676.2,37,99019.4,-1406,-0.14,1369,0.14,-1332,-0.13,-8493,-0.85
78,Exit short,2024-12-05 13:30,Short Exit,2675.5,37,98834.4,-1739,-0.18,555,0.06,-1665,-0.17,-10232,-1.02
78,Entry short,2024-12-05 13:20,Short,2671.2,37,98834.4,-1739,-0.18,555,0.06,-1665,-0.17,-10232,-1.02
79,Exit short,2024-12-05 15:10,Short Exit,2662.1,36,96368.4,5184,0.54,6120,0.64,0,0.00,-5048,-0.50
79,Entry short,2024-12-05 13:30,Short,2676.9,36,96368.4,5184,0.54,6120,0.64,0,0.00,-5048,-0.50
80,Exit short,2024-12-05 15:15,Short Exit,2660.5,37,98512.5,592,0.06,1517,0.15,0,0.00,-4456,-0.45
80,Entry short,2024-12-05 15:10,Short,2662.5,37,98512.5,592,0.06,1517,0.15,0,0.00,-4456,-0.45
81,Exit short,2024-12-05 15:50,Short Exit,2660.1,37,98320.1,-1184,-0.12,814,0.08,-1110,-0.11,-5640,-0.56
81,Entry short,2024-12-05 15:25,Short,2657.3,37,98320.1,-1184,-0.12,814,0.08,-1110,-0.11,-5640,-0.56
82,Exit short,2024-12-05 21:00,EOD Close 21:00 UTC,2655.2,37,98072.2,-1850,-0.19,1517,0.15,-1887,-0.19,-7490,-0.75
82,Entry short,2024-12-05 17:10,Short,2650.6,37,98072.2,-1850,-0.19,1517,0.15,-1887,-0.19,-7490,-0.75
83,Exit short,2024-12-06 01:20,Short Exit,2642.3,37,97772.5,-74,-0.01,2516,0.26,-407,-0.04,-7564,-0.76
83,Entry short,2024-12-06 01:05,Short,2642.5,37,97772.5,-74,-0.01,2516,0.26,-407,-0.04,-7564,-0.76
84,Exit short,2024-12-06 02:10,Short Exit,2644.2,37,97768.8,-814,-0.08,888,0.09,-740,-0.08,-8378,-0.84
84,Entry short,2024-12-06 01:45,Short,2642.4,37,97768.8,-814,-0.08,888,0.09,-740,-0.08,-8378,-0.84
85,Exit long,2024-12-06 09:15,Long Exit,2663.9,37,98368.2,1813,0.18,3330,0.34,-888,-0.09,-6565,-0.66
85,Entry long,2024-12-06 03:25,Long,2658.6,37,98368.2,1813,0.18,3330,0.34,-888,-0.09,-6565,-0.66
86,Exit short,2024-12-06 13:30,Short Exit,2661.6,37,98346,-1480,-0.15,1924,0.20,-1406,-0.14,-8045,-0.80
86,Entry short,2024-12-06 13:00,Short,2658,37,98346,-1480,-0.15,1924,0.20,-1406,-0.14,-8045,-0.80
87,Exit long,2024-12-06 13:45,Long Exit,2656.2,37,98560.6,-2960,-0.30,74,0.01,-2886,-0.29,-11005,-1.10
87,Entry long,2024-12-06 13:35,Long,2663.8,37,98560.6,-2960,-0.30,74,0.01,-2886,-0.29,-11005,-1.10
88,Exit short,2024-12-06 13:50,Short Exit,2657.4,37,98201.7,-1369,-0.14,222,0.02,-1295,-0.13,-12374,-1.24
88,Entry short,2024-12-06 13:45,Short,2654.1,37,98201.7,-1369,-0.14,222,0.02,-1295,-0.13,-12374,-1.24
89,Exit short,2024-12-06 14:40,Short Exit,2651.5,37,98035.2,-851,-0.09,1480,0.15,-1813,-0.18,-13225,-1.32
89,Entry short,2024-12-06 14:05,Short,2649.6,37,98035.2,-851,-0.09,1480,0.15,-1813,-0.18,-13225,-1.32
90,Exit short,2024-12-06 21:00,EOD Close 21:00 UTC,2654.4,37,98331.2,1036,0.11,1480,0.15,-1702,-0.17,-12189,-1.22
90,Entry short,2024-12-06 17:00,Short,2657.6,37,98331.2,1036,0.11,1480,0.15,-1702,-0.17,-12189,-1.22
91,Exit long,2024-12-08 23:10,Long Exit,2665.2,37,98605,-74,-0.01,2183,0.22,-259,-0.03,-12263,-1.23
91,Entry long,2024-12-08 23:00,Long,2665,37,98605,-74,-0.01,2183,0.22,-259,-0.03,-12263,-1.23
92,Exit long,2024-12-09 00:00,Long Exit,2658.5,37,98431.1,-814,-0.08,814,0.08,-740,-0.08,-13077,-1.31
92,Entry long,2024-12-08 23:30,Long,2660.3,37,98431.1,-814,-0.08,814,0.08,-740,-0.08,-13077,-1.31
93,Exit short,2024-12-09 01:10,Short Exit,2662.1,37,98283.1,-2294,-0.23,2368,0.24,-2220,-0.23,-15371,-1.54
93,Entry short,2024-12-09 00:00,Short,2656.3,37,98283.1,-2294,-0.23,2368,0.24,-2220,-0.23,-15371,-1.54
94,Exit long,2024-12-09 02:35,Long Exit,2665.5,36,95976,-324,-0.03,2376,0.25,-576,-0.06,-15695,-1.57
94,Entry long,2024-12-09 01:10,Long,2666,36,95976,-324,-0.03,2376,0.25,-576,-0.06,-15695,-1.57
95,Exit long,2024-12-09 07:40,Long Exit,2668.8,36,96174,-1116,-0.12,144,0.01,-1152,-0.12,-16811,-1.68
95,Entry long,2024-12-09 07:30,Long,2671.5,36,96174,-1116,-0.12,144,0.01,-1152,-0.12,-16811,-1.68
96,Exit long,2024-12-09 21:00,EOD Close 21:00 UTC,2681.7,36,96390,1368,0.14,8028,0.83,-936,-0.10,-15443,-1.54
96,Entry long,2024-12-09 09:45,Long,2677.5,36,96390,1368,0.14,8028,0.83,-936,-0.10,-15443,-1.54
97,Exit long,2024-12-10 01:30,Long Exit,2685.2,36,96760.8,-1080,-0.11,504,0.05,-1008,-0.10,-16523,-1.65
97,Entry long,2024-12-10 00:55,Long,2687.8,36,96760.8,-1080,-0.11,504,0.05,-1008,-0.10,-16523,-1.65
98,Exit long,2024-12-10 07:55,Long Exit,2686.1,36,96850.8,-1656,-0.17,2268,0.23,-1584,-0.16,-18179,-1.82
98,Entry long,2024-12-10 01:55,Long,2690.3,36,96850.8,-1656,-0.17,2268,0.23,-1584,-0.16,-18179,-1.82
99,Exit short,2024-12-10 08:35,Short Exit,2687.7,36,96634.8,-1368,-0.14,288,0.03,-1296,-0.13,-19547,-1.95
99,Entry short,2024-12-10 08:10,Short,2684.3,36,96634.8,-1368,-0.14,288,0.03,-1296,-0.13,-19547,-1.95
100,Exit long,2024-12-10 12:35,Long Exit,2698.1,36,97056,612,0.06,2340,0.24,-1512,-0.16,-18935,-1.89
100,Entry long,2024-12-10 10:35,Long,2696,36,97056,612,0.06,2340,0.24,-1512,-0.16,-18935,-1.89
101,Exit long,2024-12-10 15:35,Long Exit,2709.4,36,97354.8,1692,0.17,4500,0.46,-396,-0.04,-17243,-1.72
101,Entry long,2024-12-10 13:55,Long,2704.3,36,97354.8,1692,0.17,4500,0.46,-396,-0.04,-17243,-1.72
102,Exit long,2024-12-10 16:15,Long Exit,2713.7,36,97754.4,-756,-0.08,396,0.04,-684,-0.07,-17999,-1.80
102,Entry long,2024-12-10 16:05,Long,2715.4,36,97754.4,-756,-0.08,396,0.04,-684,-0.07,-17999,-1.80
103,Exit long,2024-12-11 05:05,Long Exit,2733.6,36,98121.6,2736,0.28,5472,0.56,-216,-0.02,-15263,-1.53
103,Entry long,2024-12-11 00:20,Long,2725.6,36,98121.6,2736,0.28,5472,0.56,-216,-0.02,-15263,-1.53
104,Exit long,2024-12-11 05:20,Long Exit,2735.8,35,95854.5,-1155,-0.12,0,0.00,-1260,-0.13,-16418,-1.64
104,Entry long,2024-12-11 05:15,Long,2738.7,35,95854.5,-1155,-0.12,0,0.00,-1260,-0.13,-16418,-1.64
105,Exit long,2024-12-11 05:45,Long Exit,2731.9,35,95721.5,-1190,-0.12,490,0.05,-1120,-0.12,-17608,-1.76
105,Entry long,2024-12-11 05:35,Long,2734.9,35,95721.5,-1190,-0.12,490,0.05,-1120,-0.12,-17608,-1.76
106,Exit long,2024-12-11 06:15,Long Exit,2727.3,35,95553.5,-1120,-0.12,280,0.03,-1050,-0.11,-18728,-1.87
106,Entry long,2024-12-11 06:00,Long,2730.1,35,95553.5,-1120,-0.12,280,0.03,-1050,-0.11,-18728,-1.87
107,Exit long,2024-12-11 09:05,Long Exit,2724,35,95424,-980,-0.10,3080,0.32,-910,-0.10,-19708,-1.97
