Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
129,Entry long,2025-10-02 02:25,Long Entry,3889.7,2,7779.4,355.9,0.46,434.21,0.56,-155.79,-0.20,-16419.76,-16.42
130,Exit short,2025-10-02 15:40,Short Exit,3861.8,2,7804.6,654.72,0.84,731.95,0.94,-96.05,-0.12,-15765.04,-15.77
130,Entry short,2025-10-02 14:50,Short Entry,3902.3,2,7804.6,654.72,0.84,731.95,0.94,-96.05,-0.12,-15765.04,-15.77
131,Exit long,2025-10-02 23:05,EOD Close 21:00 UTC,3881,2,7750.6,-41.13,-0.05,108.49,0.14,-89.51,-0.12,-15806.16,-15.81
131,Entry long,2025-10-02 19:55,Long Entry,3875.3,2,7750.6,-41.13,-0.05,108.49,0.14,-89.51,-0.12,-15806.16,-15.81
132,Exit short,2025-10-03 04:20,Short Exit,3865.1,2,7761.8,161.08,0.21,238.38,0.31,-191.62,-0.25,-15645.08,-15.65
132,Entry short,2025-10-03 01:35,Short Entry,3880.9,2,7761.8,161.08,0.21,238.38,0.31,-191.62,-0.25,-15645.08,-15.65
133,Exit long,2025-10-03 13:55,Long Exit,3897,2,7748.2,302.58,0.39,380.52,0.49,-85.48,-0.11,-15342.51,-15.34
133,Entry long,2025-10-03 06:15,Long Entry,3874.1,2,7748.2,302.58,0.39,380.52,0.49,-85.48,-0.11,-15342.51,-15.34
134,Exit short,2025-10-05 23:00,Short Exit,3917.9,2,7782.6,-688.18,-0.88,0,0.00,-609.83,-0.78,-16030.69,-16.03
134,Entry short,2025-10-03 15:15,Short Entry,3891.3,2,7782.6,-688.18,-0.88,0,0.00,-609.83,-0.78,-16030.69,-16.03
135,Exit long,2025-10-05 23:20,EOD Close 21:00 UTC,3914.4,2,7831.2,-180.6,-0.23,0,0.00,-108.31,-0.14,-16211.29,-16.21
135,Entry long,2025-10-05 23:15,Long Entry,3915.6,2,7831.2,-180.6,-0.23,0,0.00,-108.31,-0.14,-16211.29,-16.21
136,Exit short,2025-10-06 09:05,Short Exit,3971.9,2,7908.4,-512.52,-0.65,62.92,0.08,-433.08,-0.55,-16723.81,-16.72
136,Entry short,2025-10-06 06:35,Short Entry,3954.2,2,7908.4,-512.52,-0.65,62.92,0.08,-433.08,-0.55,-16723.81,-16.72
137,Exit short,2025-10-06 14:50,Short Exit,3971.1,2,7917.6,-404.6,-0.51,98.82,0.12,-325.18,-0.41,-17128.41,-17.13
137,Entry short,2025-10-06 12:20,Short Entry,3958.8,2,7917.6,-404.6,-0.51,98.82,0.12,-325.18,-0.41,-17128.41,-17.13
138,Exit short,2025-10-06 23:05,EOD Close 21:00 UTC,3984.4,2,7943.2,-415.12,-0.52,0,0.00,-441.43,-0.56,-17543.53,-17.54
138,Entry short,2025-10-06 17:15,Short Entry,3971.6,2,7943.2,-415.12,-0.52,0,0.00,-441.43,-0.56,-17543.53,-17.54
139,Exit long,2025-10-06 23:15,EOD Close 21:00 UTC,3994.4,2,7977,-41.66,-0.05,80.23,0.10,-79.77,-0.10,-17585.19,-17.59
139,Entry long,2025-10-06 23:10,Long Entry,3988.5,2,7977,-41.66,-0.05,80.23,0.10,-79.77,-0.10,-17585.19,-17.59
140,Exit short,2025-10-06 23:55,EOD Close 21:00 UTC,3989.2,2,7969.6,-247.48,-0.31,0,0.00,-235.7,-0.30,-17832.67,-17.83
140,Entry short,2025-10-06 23:50,Short Entry,3984.8,2,7969.6,-247.48,-0.31,0,0.00,-235.7,-0.30,-17832.67,-17.83
141,Exit long,2025-10-07 01:45,Long Exit,3986.4,2,7996,-391.69,-0.49,0,0.00,-311.96,-0.39,-18224.35,-18.22
141,Entry long,2025-10-07 01:25,Long Entry,3998,2,7996,-391.69,-0.49,0,0.00,-311.96,-0.39,-18224.35,-18.22
142,Exit short,2025-10-07 23:05,EOD Close 21:00 UTC,4008.5,2,7973.2,-597.9,-0.75,382.27,0.48,-639.73,-0.80,-18822.26,-18.82
142,Entry short,2025-10-07 01:50,Short Entry,3986.6,2,7973.2,-597.9,-0.75,382.27,0.48,-639.73,-0.80,-18822.26,-18.82
143,Exit short,2025-10-08 02:55,Short Exit,4021.2,2,8018,-404.6,-0.50,0,0.00,-324.18,-0.40,-19226.86,-19.23
143,Entry short,2025-10-08 02:05,Short Entry,4009,2,8018,-404.6,-0.50,0,0.00,-324.18,-0.40,-19226.86,-19.23
144,Exit short,2025-10-08 08:10,Short Exit,4060.1,1,4045.4,-228.05,-0.56,0,0.00,-187.45,-0.46,-19454.92,-19.45
144,Entry short,2025-10-08 07:20,Short Entry,4045.4,1,4045.4,-228.05,-0.56,0,0.00,-187.45,-0.46,-19454.92,-19.45
145,Exit long,2025-10-08 14:35,Long Exit,4049.2,1,4061.3,-202.1,-0.50,61.39,0.15,-161.61,-0.40,-19657.02,-19.66
145,Entry long,2025-10-08 09:10,Long Entry,4061.3,1,4061.3,-202.1,-0.50,61.39,0.15,-161.61,-0.40,-19657.02,-19.66
146,Exit long,2025-10-08 23:05,EOD Close 21:00 UTC,4054.9,1,4069.7,-229.25,-0.56,72.3,0.18,-216.7,-0.53,-19886.27,-19.89
146,Entry long,2025-10-08 16:00,Long Entry,4069.7,1,4069.7,-229.25,-0.56,72.3,0.18,-216.7,-0.53,-19886.27,-19.89
147,Exit long,2025-10-09 03:15,Long Exit,4024.9,1,4047,-301.72,-0.74,59.53,0.15,-261.47,-0.65,-20187.99,-20.19
147,Entry long,2025-10-09 01:25,Long Entry,4047,1,4047,-301.72,-0.74,59.53,0.15,-261.47,-0.65,-20187.99,-20.19
148,Exit long,2025-10-09 14:10,Long Exit,4077.8,1,4052,176.7,0.44,217.48,0.54,-149.52,-0.37,-20011.28,-20.01
148,Entry long,2025-10-09 05:15,Long Entry,4052,1,4052,176.7,0.44,217.48,0.54,-149.52,-0.37,-20011.28,-20.01
149,Exit short,2025-10-09 15:20,Short Exit,4022.9,1,4062.4,314.15,0.77,354.38,0.87,-42.62,-0.10,-19697.14,-19.70
149,Entry short,2025-10-09 14:40,Short Entry,4062.4,1,4062.4,314.15,0.77,354.38,0.87,-42.62,-0.10,-19697.14,-19.70
150,Exit long,2025-10-09 23:05,EOD Close 21:00 UTC,3992.3,2,7984.4,-157.69,-0.20,14.16,0.02,-185.84,-0.23,-19854.83,-19.85
150,Entry long,2025-10-09 20:30,Long Entry,3992.2,2,7984.4,-157.69,-0.20,14.16,0.02,-185.84,-0.23,-19854.83,-19.85
151,Exit short,2025-10-10 02:25,Margin call,3998.5,1,3993.6,-128.92,-0.32,0,0.00,-88.94,-0.22,-20023.69,-20.02
151,Entry short,2025-10-10 02:20,Short Entry,3993.6,1,3993.6,-128.92,-0.32,0,0.00,-88.94,-0.22,-20023.69,-20.02
152,Exit short,2025-10-10 05:10,Short Exit,3962.4,1,3993.6,232.44,0.58,272.06,0.68,-127.94,-0.32,-19751.31,-19.75
152,Entry short,2025-10-10 02:20,Short Entry,3993.6,1,3993.6,232.44,0.58,272.06,0.68,-127.94,-0.32,-19751.31,-19.75
153,Exit long,2025-10-10 08:05,Long Exit,3970.6,2,7969.2,-439.1,-0.55,60.31,0.08,-359.69,-0.45,-20190.41,-20.19
153,Entry long,2025-10-10 06:10,Long Entry,3984.6,2,7969.2,-439.1,-0.55,60.31,0.08,-359.69,-0.45,-20190.41,-20.19
154,Exit long,2025-10-10 16:05,Long Exit,4029.1,1,3990.4,306.81,0.77,347.1,0.87,-75.9,-0.19,-19883.61,-19.88
154,Entry long,2025-10-10 09:05,Long Entry,3990.4,1,3990.4,306.81,0.77,347.1,0.87,-75.9,-0.19,-19883.61,-19.88
155,Exit long,2025-10-12 23:05,EOD Close 21:00 UTC,4028.5,1,4027.4,-69.56,-0.17,165.73,0.41,-427.27,-1.06,-19953.17,-19.95
155,Entry long,2025-10-10 16:10,Long Entry,4027.4,1,4027.4,-69.56,-0.17,165.73,0.41,-427.27,-1.06,-19953.17,-19.95
156,Exit short,2025-10-13 01:35,Short Exit,4070.7,1,4043.6,-352.14,-0.87,0,0.00,-311.44,-0.77,-20305.31,-20.31
156,Entry short,2025-10-13 01:20,Short Entry,4043.6,1,4043.6,-352.14,-0.87,0,0.00,-311.44,-0.77,-20305.31,-20.31
157,Exit long,2025-10-13 23:05,EOD Close 21:00 UTC,4132.3,1,4075.4,486.92,1.19,575.25,1.41,-261.75,-0.64,-19818.39,-19.82
157,Entry long,2025-10-13 01:45,Long Entry,4075.4,1,4075.4,486.92,1.19,575.25,1.41,-261.75,-0.64,-19818.39,-19.82
158,Exit short,2025-10-14 23:05,EOD Close 21:00 UTC,4157.8,1,4153.7,-124.11,-0.30,441.46,1.06,-224.54,-0.54,-19942.5,-19.94
158,Entry short,2025-10-14 06:40,Short Entry,4153.7,1,4153.7,-124.11,-0.30,441.46,1.06,-224.54,-0.54,-19942.5,-19.94
159,Exit long,2025-10-14 23:20,EOD Close 21:00 UTC,4178.9,1,4177.7,-71.57,-0.17,0,0.00,-78.78,-0.19,-20014.07,-20.01
159,Entry long,2025-10-14 23:15,Long Entry,4177.7,1,4177.7,-71.57,-0.17,0,0.00,-78.78,-0.19,-20014.07,-20.01
160,Exit short,2025-10-15 02:00,Short Exit,4190.9,1,4173.8,-254.65,-0.61,0,0.00,-212.74,-0.51,-20268.71,-20.27
160,Entry short,2025-10-15 01:30,Short Entry,4173.8,1,4173.8,-254.65,-0.61,0,0.00,-212.74,-0.51,-20268.71,-20.27
161,Exit long,2025-10-15 23:05,EOD Close 21:00 UTC,4228.9,1,4192,284.79,0.68,396.08,0.94,-161.92,-0.39,-19983.92,-19.98
161,Entry long,2025-10-15 02:05,Long Entry,4192,1,4192,284.79,0.68,396.08,0.94,-161.92,-0.39,-19983.92,-19.98
162,Exit short,2025-10-16 02:35,Short Exit,4243.7,1,4224.7,-274.68,-0.65,0,0.00,-232.25,-0.55,-20258.61,-20.26
162,Entry short,2025-10-16 02:00,Short Entry,4224.7,1,4224.7,-274.68,-0.65,0,0.00,-232.25,-0.55,-20258.61,-20.26
163,Exit long,2025-10-16 06:30,Long Exit,4227.5,1,4244.9,-258.72,-0.61,61.55,0.14,-216.45,-0.51,-20517.33,-20.52
163,Entry long,2025-10-16 02:45,Long Entry,4244.9,1,4244.9,-258.72,-0.61,61.55,0.14,-216.45,-0.51,-20517.33,-20.52
164,Exit long,2025-10-16 16:05,Long Exit,4286.6,1,4240.4,376.73,0.89,419.6,0.99,-154.4,-0.36,-20140.6,-20.14
164,Entry long,2025-10-16 07:20,Long Entry,4240.4,1,4240.4,376.73,0.89,419.6,0.99,-154.4,-0.36,-20140.6,-20.14
165,Exit short,2025-10-16 18:30,Short Exit,4311.5,1,4279.7,-403.91,-0.94,0,0.00,-360.8,-0.84,-20544.51,-20.54
165,Entry short,2025-10-16 17:40,Short Entry,4279.7,1,4279.7,-403.91,-0.94,0,0.00,-360.8,-0.84,-20544.51,-20.54
166,Exit long,2025-10-16 23:05,EOD Close 21:00 UTC,4352,1,4311.2,321.37,0.74,461.89,1.07,-279.11,-0.65,-20223.15,-20.22
166,Entry long,2025-10-16 18:35,Long Entry,4311.2,1,4311.2,321.37,0.74,461.89,1.07,-279.11,-0.65,-20223.15,-20.22
167,Exit short,2025-10-17 05:00,Short Exit,4382.9,1,4348.9,-427.32,-0.98,536.51,1.23,-383.49,-0.88,-20650.46,-20.65
167,Entry short,2025-10-17 02:20,Short Entry,4348.9,1,4348.9,-427.32,-0.98,536.51,1.23,-383.49,-0.88,-20650.46,-20.65
168,Exit short,2025-10-17 12:50,Short Exit,4313.2,1,4363.6,417.23,0.96,460.36,1.05,-212.64,-0.49,-20233.23,-20.23
168,Entry short,2025-10-17 07:35,Short Entry,4363.6,1,4363.6,417.23,0.96,460.36,1.05,-212.64,-0.49,-20233.23,-20.23
169,Exit long,2025-10-19 23:05,EOD Close 21:00 UTC,4279,1,4252.7,177.68,0.42,327.47,0.77,-310.53,-0.73,-20055.55,-20.06
169,Entry long,2025-10-17 19:20,Long Entry,4252.7,1,4252.7,177.68,0.42,327.47,0.77,-310.53,-0.73,-20055.55,-20.06
170,Exit short,2025-10-20 02:10,Short Exit,4266.1,1,4236.5,-381.03,-0.90,33.64,0.08,-338.36,-0.80,-20436.57,-20.44
170,Entry short,2025-10-20 01:15,Short Entry,4236.5,1,4236.5,-381.03,-0.90,33.64,0.08,-338.36,-0.80,-20436.57,-20.44
171,Exit short,2025-10-20 09:35,Short Exit,4279,1,4262.9,-246.42,-0.58,245.37,0.58,-203.63,-0.48,-20682.99,-20.68
171,Entry short,2025-10-20 06:25,Short Entry,4262.9,1,4262.9,-246.42,-0.58,245.37,0.58,-203.63,-0.48,-20682.99,-20.68
172,Exit short,2025-10-20 12:25,Short Exit,4279.3,1,4261.3,-265.41,-0.62,0,0.00,-222.61,-0.52,-20948.4,-20.95
172,Entry short,2025-10-20 11:10,Short Entry,4261.3,1,4261.3,-265.41,-0.62,0,0.00,-222.61,-0.52,-20948.4,-20.95
173,Exit long,2025-10-20 13:20,Long Exit,4313.2,1,4280.3,243.07,0.57,286.2,0.67,-71.8,-0.17,-20705.34,-20.71
173,Entry long,2025-10-20 12:40,Long Entry,4280.3,1,4280.3,243.07,0.57,286.2,0.67,-71.8,-0.17,-20705.34,-20.71
174,Exit short,2025-10-20 15:20,Short Exit,4342.6,1,4311,-402.54,-0.93,0,0.00,-359.11,-0.83,-21107.87,-21.11
174,Entry short,2025-10-20 15:05,Short Entry,4311,1,4311,-402.54,-0.93,0,0.00,-359.11,-0.83,-21107.87,-21.11
175,Exit long,2025-10-20 23:05,EOD Close 21:00 UTC,4383.4,1,4345.2,294.71,0.68,484.55,1.11,-167.45,-0.38,-20813.16,-20.81
175,Entry long,2025-10-20 15:25,Long Entry,4345.2,1,4345.2,294.71,0.68,484.55,1.11,-167.45,-0.38,-20813.16,-20.81
176,Exit long,2025-10-21 08:30,Long Exit,4336.1,1,4358.7,-312.95,-0.72,0,0.00,-269.59,-0.62,-21126.1,-21.13
176,Entry long,2025-10-21 07:50,Long Entry,4358.7,1,4358.7,-312.95,-0.72,0,0.00,-269.59,-0.62,-21126.1,-21.13
177,Exit long,2025-10-21 23:05,EOD Close 21:00 UTC,4135.7,1,4142.6,-151.78,-0.37,0,0.00,-116.43,-0.28,-21277.89,-21.28
177,Entry long,2025-10-21 21:35,Long Entry,4142.6,1,4142.6,-151.78,-0.37,0,0.00,-116.43,-0.28,-21277.89,-21.28
178,Exit short,2025-10-22 00:55,EOD Close 21:00 UTC,4119.1,1,4123.7,-36.43,-0.09,44.76,0.11,-48.24,-0.12,-21314.32,-21.31
178,Entry short,2025-10-22 00:50,Short Entry,4123.7,1,4123.7,-36.43,-0.09,44.76,0.11,-48.24,-0.12,-21314.32,-21.31
179,Exit long,2025-10-22 15:55,Long Exit,4025.7,1,4084.9,-673.11,-1.65,856.15,2.09,-632.85,-1.55,-21987.42,-21.99
179,Entry long,2025-10-22 01:35,Long Entry,4084.9,1,4084.9,-673.11,-1.65,856.15,2.09,-632.85,-1.55,-21987.42,-21.99
180,Exit long,2025-10-22 23:05,EOD Close 21:00 UTC,4128.6,1,4074.1,462.97,1.14,555.26,1.36,-194.74,-0.48,-21524.45,-21.52
180,Entry long,2025-10-22 17:40,Long Entry,4074.1,1,4074.1,462.97,1.14,555.26,1.36,-194.74,-0.48,-21524.45,-21.52
181,Exit short,2025-10-23 00:35,EOD Close 21:00 UTC,4110.4,1,4103.2,-154.14,-0.38,0,0.00,-136.03,-0.33,-21678.59,-21.68
181,Entry short,2025-10-23 00:30,Short Entry,4103.2,1,4103.2,-154.14,-0.38,0,0.00,-136.03,-0.33,-21678.59,-21.68
182,Exit long,2025-10-23 14:15,Long Exit,4155.3,1,4111.6,354.33,0.86,395.88,0.96,-214.12,-0.52,-21324.25,-21.32
182,Entry long,2025-10-23 04:20,Long Entry,4111.6,1,4111.6,354.33,0.86,395.88,0.96,-214.12,-0.52,-21324.25,-21.32
183,Exit short,2025-10-23 23:05,EOD Close 21:00 UTC,4142.4,1,4141.5,-91.84,-0.22,139.59,0.34,-120.41,-0.29,-21416.09,-21.42
183,Entry short,2025-10-23 20:35,Short Entry,4141.5,1,4141.5,-91.84,-0.22,139.59,0.34,-120.41,-0.29,-21416.09,-21.42
184,Exit short,2025-10-24 00:40,EOD Close 21:00 UTC,4128.1,1,4123.7,-126.52,-0.31,0,0.00,-92.24,-0.22,-21542.61,-21.54
184,Entry short,2025-10-24 00:35,Short Entry,4123.7,1,4123.7,-126.52,-0.31,0,0.00,-92.24,-0.22,-21542.61,-21.54
185,Exit long,2025-10-24 05:20,Long Exit,4121.3,1,4138.8,-257.6,-0.62,160.61,0.39,-216.39,-0.52,-21800.21,-21.80
185,Entry long,2025-10-24 01:05,Long Entry,4138.8,1,4138.8,-257.6,-0.62,160.61,0.39,-216.39,-0.52,-21800.21,-21.80
186,Exit long,2025-10-26 22:05,EOD Close 21:00 UTC,4098,1,4104.3,-145.02,-0.35,471.96,1.15,-334.04,-0.81,-21945.23,-21.95
186,Entry long,2025-10-24 13:35,Long Entry,4104.3,1,4104.3,-145.02,-0.35,471.96,1.15,-334.04,-0.81,-21945.23,-21.95
187,Exit long,2025-10-27 04:00,Long Exit,4077.3,1,4108.1,-389.85,-0.95,0.92,0.00,-349.08,-0.85,-22335.09,-22.34
187,Entry long,2025-10-27 01:10,Long Entry,4108.1,1,4108.1,-389.85,-0.95,0.92,0.00,-349.08,-0.85,-22335.09,-22.34
188,Exit long,2025-10-27 08:20,Long Exit,4070.7,1,4086.3,-237.57,-0.58,81.14,0.20,-196.86,-0.48,-22572.66,-22.57
188,Entry long,2025-10-27 05:15,Long Entry,4086.3,1,4086.3,-237.57,-0.58,81.14,0.20,-196.86,-0.48,-22572.66,-22.57
189,Exit long,2025-10-27 13:40,Long Exit,4032.3,1,4059,-347.91,-0.86,24.41,0.06,-307.59,-0.76,-22920.57,-22.92
189,Entry long,2025-10-27 12:50,Long Entry,4059,1,4059,-347.91,-0.86,24.41,0.06,-307.59,-0.76,-22920.57,-22.92
190,Exit short,2025-10-27 22:05,EOD Close 21:00 UTC,4003.6,1,4039.7,280.57,0.69,496.6,1.23,-59.4,-0.15,-22640.01,-22.64
190,Entry short,2025-10-27 13:45,Short Entry,4039.7,1,4039.7,280.57,0.69,496.6,1.23,-59.4,-0.15,-22640.01,-22.64
191,Exit long,2025-10-27 23:40,EOD Close 21:00 UTC,4018.5,1,4016.5,-60.35,-0.15,0,0.00,-57.16,-0.14,-22700.35,-22.70
191,Entry long,2025-10-27 23:35,Long Entry,4016.5,1,4016.5,-60.35,-0.15,0,0.00,-57.16,-0.14,-22700.35,-22.70
192,Exit short,2025-10-28 00:45,Short Exit,4016.4,1,3995.5,-289.12,-0.72,48.05,0.12,-248.95,-0.62,-22989.47,-22.99
192,Entry short,2025-10-28 00:20,Short Entry,3995.5,1,3995.5,-289.12,-0.72,48.05,0.12,-248.95,-0.62,-22989.47,-22.99
193,Exit short,2025-10-28 06:35,Short Exit,3962.9,1,4004,331.33,0.83,370.96,0.93,-88.04,-0.22,-22658.14,-22.66
193,Entry short,2025-10-28 02:40,Short Entry,4004,1,4004,331.33,0.83,370.96,0.93,-88.04,-0.22,-22658.14,-22.66
194,Exit long,2025-10-28 22:05,EOD Close 21:00 UTC,3971.4,1,3936.7,267.92,0.68,453.63,1.15,-211.37,-0.54,-22390.22,-22.39
194,Entry long,2025-10-28 10:50,Long Entry,3936.7,1,3936.7,267.92,0.68,453.63,1.15,-211.37,-0.54,-22390.22,-22.39
195,Exit long,2025-10-29 02:35,Long Exit,3958.1,1,3979.1,-289.37,-0.73,126.21,0.32,-249.79,-0.63,-22679.6,-22.68
195,Entry long,2025-10-29 00:00,Long Entry,3979.1,1,3979.1,-289.37,-0.73,126.21,0.32,-249.79,-0.63,-22679.6,-22.68
196,Exit long,2025-10-29 08:00,Long Exit,4017.8,1,3982.5,273,0.68,313.18,0.79,-67.82,-0.17,-22406.6,-22.41
196,Entry long,2025-10-29 06:10,Long Entry,3982.5,1,3982.5,273,0.68,313.18,0.79,-67.82,-0.17,-22406.6,-22.41
197,Exit short,2025-10-29 18:25,Short Exit,3989.8,1,4026.2,283.84,0.70,323.74,0.80,-148.26,-0.37,-22122.76,-22.12
197,Entry short,2025-10-29 13:15,Short Entry,4026.2,1,4026.2,283.84,0.70,323.74,0.80,-148.26,-0.37,-22122.76,-22.12
198,Exit long,2025-10-30 02:05,Long Exit,3947.7,1,3970.8,-310.18,-0.78,28.29,0.07,-270.71,-0.68,-22432.94,-22.43
198,Entry long,2025-10-30 00:05,Long Entry,3970.8,1,3970.8,-310.18,-0.78,28.29,0.07,-270.71,-0.68,-22432.94,-22.43
199,Exit long,2025-10-30 04:35,Long Exit,3994.1,1,3955.2,309.51,0.78,349.45,0.88,-55.55,-0.14,-22123.44,-22.12
199,Entry long,2025-10-30 04:15,Long Entry,3955.2,1,3955.2,309.51,0.78,349.45,0.88,-55.55,-0.14,-22123.44,-22.12
200,Exit short,2025-10-30 07:00,Short Exit,3990.2,1,3962.8,-353.53,-0.89,0,0.00,-313.63,-0.79,-22476.97,-22.48
200,Entry short,2025-10-30 05:30,Short Entry,3962.8,1,3962.8,-353.53,-0.89,0,0.00,-313.63,-0.79,-22476.97,-22.48
201,Exit short,2025-10-30 14:05,Short Exit,4016.6,1,3991.8,-328.08,-0.82,173.08,0.43,-287.92,-0.72,-22805.05,-22.81
201,Entry short,2025-10-30 10:35,Short Entry,3991.8,1,3991.8,-328.08,-0.82,173.08,0.43,-287.92,-0.72,-22805.05,-22.81
202,Exit short,2025-10-31 16:15,Short Exit,3984.9,1,4029,360.86,0.89,400.71,0.99,-242.29,-0.60,-22444.19,-22.44
202,Entry short,2025-10-31 01:55,Short Entry,4029,1,4029,360.86,0.89,400.71,0.99,-242.29,-0.60,-22444.19,-22.44
203,Exit long,2025-11-02 23:00,Long Exit,3995.1,1,4018.1,-310.13,-0.77,0,0.00,-270.18,-0.67,-22754.32,-22.75
203,Entry long,2025-10-31 18:15,Long Entry,4018.1,1,4018.1,-310.13,-0.77,0,0.00,-270.18,-0.67,-22754.32,-22.75
204,Exit short,2025-11-02 23:15,EOD Close 21:00 UTC,4006.3,1,4002.4,-119.09,-0.30,0,0.00,-81.02,-0.20,-22873.41,-22.87
204,Entry short,2025-11-02 23:10,Short Entry,4002.4,1,4002.4,-119.09,-0.30,0,0.00,-81.02,-0.20,-22873.41,-22.87
205,Exit long,2025-11-03 21:05,EOD Close 21:00 UTC,4021.9,1,4002.9,109.75,0.27,364.97,0.91,-97.03,-0.24,-22763.66,-22.76
205,Entry long,2025-11-03 01:20,Long Entry,4002.9,1,4002.9,109.75,0.27,364.97,0.91,-97.03,-0.24,-22763.66,-22.76
206,Exit long,2025-11-04 05:30,Long Exit,3988.9,1,4004.9,-239.94,-0.60,1.95,0.00,-200.05,-0.50,-23003.6,-23.00
206,Entry long,2025-11-04 03:35,Long Entry,4004.9,1,4004.9,-239.94,-0.60,1.95,0.00,-200.05,-0.50,-23003.6,-23.00
207,Exit short,2025-11-04 21:05,EOD Close 21:00 UTC,3944.2,1,3988.8,366.67,0.92,479.11,1.20,-271.89,-0.68,-22636.93,-22.64
207,Entry short,2025-11-04 05:35,Short Entry,3988.8,1,3988.8,366.67,0.92,479.11,1.20,-271.89,-0.68,-22636.93,-22.64
208,Exit long,2025-11-05 05:25,Long Exit,3984.9,1,3952.5,244.63,0.62,284.48,0.72,-139.52,-0.35,-22392.3,-22.39
208,Entry long,2025-11-05 01:05,Long Entry,3952.5,1,3952.5,244.63,0.62,284.48,0.72,-139.52,-0.35,-22392.3,-22.39
209,Exit short,2025-11-05 08:05,Short Exit,3986.9,1,3973,-218.6,-0.55,0,0.00,-178.73,-0.45,-22610.9,-22.61
209,Entry short,2025-11-05 05:50,Short Entry,3973,1,3973,-218.6,-0.55,0,0.00,-178.73,-0.45,-22610.9,-22.61
210,Exit short,2025-11-05 14:20,Short Exit,3992.4,1,3977,-233.69,-0.59,82.23,0.21,-193.77,-0.49,-22844.59,-22.84
210,Entry short,2025-11-05 09:25,Short Entry,3977,1,3977,-233.69,-0.59,82.23,0.21,-193.77,-0.49,-22844.59,-22.84
211,Exit short,2025-11-05 16:45,Short Exit,3996,1,3978.8,-251.75,-0.63,0,0.00,-211.79,-0.53,-23096.34,-23.10
211,Entry short,2025-11-05 15:20,Short Entry,3978.8,1,3978.8,-251.75,-0.63,0,0.00,-211.79,-0.53,-23096.34,-23.10
212,Exit long,2025-11-05 21:05,EOD Close 21:00 UTC,3995.3,1,3997.5,-101.93,-0.25,0,0.00,-132.97,-0.33,-23198.27,-23.20
212,Entry long,2025-11-05 16:50,Long Entry,3997.5,1,3997.5,-101.93,-0.25,0,0.00,-132.97,-0.33,-23198.27,-23.20
213,Exit long,2025-11-06 07:35,Long Exit,4018.4,1,3991.9,184.9,0.46,225.08,0.56,-83.92,-0.21,-23013.37,-23.01
213,Entry long,2025-11-06 02:35,Long Entry,3991.9,1,3991.9,184.9,0.46,225.08,0.56,-83.92,-0.21,-23013.37,-23.01
214,Exit short,2025-11-06 15:00,Short Exit,3996.5,1,4017.5,129.86,0.32,169.83,0.42,-120.17,-0.30,-22883.51,-22.88
214,Entry short,2025-11-06 12:40,Short Entry,4017.5,1,4017.5,129.86,0.32,169.83,0.42,-120.17,-0.30,-22883.51,-22.88
215,Exit long,2025-11-06 21:05,EOD Close 21:00 UTC,3988.6,1,3994.2,-135.83,-0.34,55.06,0.14,-108.94,-0.27,-23019.34,-23.02
215,Entry long,2025-11-06 17:55,Long Entry,3994.2,1,3994.2,-135.83,-0.34,55.06,0.14,-108.94,-0.27,-23019.34,-23.02
216,Exit long,2025-11-06 23:30,EOD Close 21:00 UTC,3991,1,3992.2,-91.83,-0.23,0,0.00,-62.92,-0.16,-23111.17,-23.11
216,Entry long,2025-11-06 23:25,Long Entry,3992.2,1,3992.2,-91.83,-0.23,0,0.00,-62.92,-0.16,-23111.17,-23.11
217,Exit short,2025-11-07 06:45,Short Exit,4011.5,1,4000.1,-194.12,-0.48,33,0.08,-154,-0.38,-23305.29,-23.31
217,Entry short,2025-11-07 02:45,Short Entry,4000.1,1,4000.1,-194.12,-0.48,33,0.08,-154,-0.38,-23305.29,-23.31
218,Exit short,2025-11-07 16:30,Short Exit,4020.7,1,4010.2,-185.31,-0.46,150.9,0.38,-145.1,-0.36,-23490.6,-23.49
218,Entry short,2025-11-07 11:25,Short Entry,4010.2,1,4010.2,-185.31,-0.46,150.9,0.38,-145.1,-0.36,-23490.6,-23.49
219,Exit short,2025-11-07 21:05,EOD Close 21:00 UTC,4012.4,1,4008.2,-122.21,-0.30,48.92,0.12,-123.08,-0.31,-23612.8,-23.61
219,Entry short,2025-11-07 17:10,Short Entry,4008.2,1,4008.2,-122.21,-0.30,48.92,0.12,-123.08,-0.31,-23612.8,-23.61
220,Exit long,2025-11-09 23:15,EOD Close 21:00 UTC,4018.7,1,4017.6,-69.36,-0.17,0,0.00,-54.18,-0.13,-23682.16,-23.68
220,Entry long,2025-11-09 23:10,Long Entry,4017.6,1,4017.6,-69.36,-0.17,0,0.00,-54.18,-0.13,-23682.16,-23.68
221,Exit short,2025-11-10 18:15,Short Exit,4115.8,1,4100,-240.16,-0.59,134,0.33,-199,-0.48,-23922.32,-23.92
221,Entry short,2025-11-10 13:55,Short Entry,4100,1,4100,-240.16,-0.59,134,0.33,-199,-0.48,-23922.32,-23.92
222,Exit short,2025-11-11 15:20,Short Exit,4120,1,4143,147.37,0.36,188.57,0.45,-145.43,-0.35,-23774.95,-23.77
